,video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description
29696,KQRq9FZqNj0,18.19.04,"John Legend, BloodPop® - A Good Night ft. BloodPop®",johnlegendVEVO,10,2018-04-06T14:00:03.000Z,"A Good Night|""Columbia""|""John Legend x BloodPop®""|""R&B""",2433534,60529,1226,1856,https://i.ytimg.com/vi/KQRq9FZqNj0/default.jpg,False,False,False,John Legend's A Good Night (Official Video)\n\nCaptured entirely on Google Pixel 2\n\nGet the single: http://smarturl.it/AGoodNight?IQid=yt\n\nFollow John Legend:\nWebsite: http://www.johnlegend.com/\nFacebook: https://www.facebook.com/johnlegend\nTwitter: https://twitter.com/johnlegend\nInstagram: https://www.instagram.com/johnlegend/ \nSnapchat: https://www.snapchat.com/add/johnlegend\n\nFollow BloodPop®: \nWebsite - http://bloodpop.com \nSpotify - http://smarturl.it/BloodPop_Spotify \nFacebook - http://smarturl.it/BloodPop_Facebook \nTwitter - http://smarturl.it/BloodPop_Twitter \nInstagram - http://smarturl.it/BloodPop_Instagram \nSoundcloud - http://smarturl.it/BloodPop_Soundcloud\n\nDirector: Mishka Kornai\nProduction Company: Whitelist.tv\nExecutive Producers: Jerad Anderson & Seb Webber\nProducer: Ryan Huffman
29698,Bm8rz-llMhE,18.19.04,"Calvin Harris, Dua Lipa - One Kiss (Lyric Video)",CalvinHarrisVEVO,10,2018-04-06T04:00:00.000Z,"calvin harris|""calvin harris one kiss""|""calvin harris dua lipa one kiss""|""dua lipa one kiss""|""one kiss""|""one kiss lyrics""|""calvin harris one kiss lyrics""|""calvin harris dua lipa one kiss live""|""calvin harris dua lipa one kiss lyrics""|""dua lipa one kiss lyrics""|""dua lipa one kiss live""|""calvin harris feels""|""calvin harris summer""|""calvin harris nuh ready""|""calvin harris thinking about you""|""calvin harris my way""|""calvin harris feel so close""|""calvin""|""harris""",21123418,443953,12781,11269,https://i.ytimg.com/vi/Bm8rz-llMhE/default.jpg,False,False,False,Calvin Harris & Dua Lipa – One Kiss (Official Lyric Video)\nListen/download here: http://smarturl.it/one-kiss\n \nFollow Calvin Harris Radio (playlist): http://smarturl.it/CalvinHarrisRadio\nSubscribe to Calvin's channel: http://smarturl.it/CHVevo?IQid=YT\n \n--------------\n\nFollow Calvin online: \n\nhttp://calvinharris.com\nSnapchat: http://smarturl.it/CHSnapchat?IQid=YT\nInstagram: http://smarturl.it/CHInstagram?IQid=YT      \nFacebook: http://smarturl.it/CHFacebook?IQid=YT   \nTwitter: http://smarturl.it/CHTwitter?IQid=YT    \nSpotify: http://smarturl.it/CHSptfy?IQid=YT\nSubscribe here: https://goo.gl/EVtTwd
29725,J6R0X6NTnSw,18.19.04,Meghan Trainor - No Excuses (Dance Video),MeghanTrainorVEVO,10,2018-04-03T16:00:01.000Z,"meghan trainor|""no excuses""|""no excuses official video""|""all about that bass""|""like i'm gonna lose you""|""me too""|""no""|""dear future husband""|""better when i'm dancin'""|""fifth harmony""|""rixton""|""ariana grande""|""tori kelly""|""nick jonas""|""shawn mendes""|""selena gomez""|""Epic""|""Meghan Trainor""|""No Excuses""|""Pop""",5877100,132474,4598,4761,https://i.ytimg.com/vi/J6R0X6NTnSw/default.jpg,False,False,False,"No Excuses available at Spotify: http://smarturl.it/NoExcusesMT/spotify\niTunes: http://smarturl.it/NoExcusesMT/itunes\nAmazon: http://smarturl.it/NoExcusesMT/amazonmusicbuy\nApple Music: http://smarturl.it/NoExcusesMT/applemusic\nGoogle Play: http://smarturl.it/NoExcusesMT/googleplay\n\nMeghan Trainor online: \nhttps://twitter.com/Meghan_Trainor \nhttps://www.instagram.com/meghan_trainor \nhttps://www.facebook.com/meghantrainorsongs \nhttps://meghan-trainor.com\n\n(C) 2018 Epic Records, a division of Sony Music Entertainment\n\nhttp://vevo.ly/iMfyZE"
29729,DKPCBAlDw2A,18.19.04,The Chainsmokers - Everybody Hates Me,ChainsmokersVEVO,10,2018-04-02T14:00:04.000Z,"Dance|""Disruptor Records/Columbia""|""Everybody Hates Me""|""The Chainsmokers""",14508669,380804,11710,17085,https://i.ytimg.com/vi/DKPCBAlDw2A/default.jpg,False,False,False,The Chainsmokers - Everybody Hates Me\n \nEverybody Hates Me Out Now: http://smarturl.it/EverybodyHatesMe\n \nDirected by: Rory Kramer\n\nFollow The Chainsmokers: \nhttp://www.youtube.com/thechainsmokers \nhttp://www.twitter.com/thechainsmokers \nhttp://www.facebook.com/thechainsmokers \nhttp://www.instagram.com/thechainsmokers \nhttp://www.soundcloud.com/thechainsmo...
29746,BPmAxzEJpWA,18.19.04,Snoop Dogg - One More Day (feat. Charlie Wilson) ft. Charlie Wilson,SnoopDoggVEVO,10,2018-03-31T07:00:01.000Z,"All The Time Entertainment|""Gospel/Christian""|""One More Day (feat. Charlie Wilson)""|""Snoop Dogg feat. Charlie Wilson""",2714802,39153,2691,2094,https://i.ytimg.com/vi/BPmAxzEJpWA/default.jpg,False,False,False,Snoop Dogg- One More Day\n\nAvailable now:http://smarturl.it/BOLAM\nApple Music: http://smarturl.it/BOLAM\niTunes: http://smarturl.it/BOLI\nAmazon: http://smarturl.it/BOLAmazon\n\n\nConnect with Snoop Dogg\nFacebook:facebook.com/SnoopDogg\nTwitter:twitter.com/SnoopDogg\nInstagram:@SnoopDogg\nWebsite:http://www.snoopdogg.com
29791,1Nu_oGucpDI,18.20.04,AURORA - Queendom (Official Audio),iamAURORAVEVO,10,2018-04-16T16:00:00.000Z,"AURORA|""Queendom""|""Decca""|""(UMO)""|""Pop""",636947,49803,679,4764,https://i.ytimg.com/vi/1Nu_oGucpDI/default.jpg,False,False,False,"Stream/Download Queendom: https://lnk.to/AQu1ID 🌊🌿\n\nQueendom is about celebrating all the differences in us. It’s about celebrating the women and the children and animals and the men also. The quiet ones and the introverts, where they can sing and be seen. It’s about the shy people and the lonely people and I hope it can be a place where we can come and be lonely together and then not be lonely anymore. Queendom is a place for all of us.\n\nGet started on The Seed: https://lnk.to/ATSFB1ID \n\nConnect with AURORA: \nInstagram - https://lnk.to/AIGID\nTwitter - https://lnk.to/AURTw1ID \nFacebook - https://lnk.to/AURFB1ID \n\nSpotify - https://spoti.fi/2vayo4b \nApple - https://apple.co/2GYPsQg \nDeezer - https://www.deezer.com/en/artist/7699874 \nAmazon - https://amzn.to/2qtVRsd \nPandora - https://pdora.co/2GVBM4f\n\nWebsite - http://www.aurora-music.com/ \nMailing list - https://lnk.to/ATSSU1ID"
29820,M4ZoCHID9GI,18.20.04,The Weeknd - Call Out My Name (Official Video),TheWeekndVEVO,10,2018-04-12T16:00:04.000Z,"The|""Weeknd""|""Call""|""Out""|""My""|""Name""",24611139,778725,14833,38149,https://i.ytimg.com/vi/M4ZoCHID9GI/default.jpg,False,False,False,"Call Out My Name (Official Video)\nTaken from the album My Dear Melancholy,\nhttp://theweeknd.co/mdmYD \n\nConnect with The Weeknd:\nhttp://www.facebook.com/theweeknd \nhttp://instagram.com/theweeknd \nhttps://soundcloud.com/theweeknd \nhttps://twitter.com/TheWeeknd \nhttps://www.theweeknd.com \n\n\nDirected by Grant Singer\n\nPRODUCER – Saul Germaine\nEXECUTIVE PRODUCER – Nina Soriano\nFor Anonymous Content\n\nDIRECTOR OF PHOTOGRAPHY – Alexis Zabe\nPRODUCTION DESIGNER – Page Buckner\nEDITOR – Nate Gross for Exile Edit\nCOLORIST – Simon Bourne for Framestore\nVFX – The Mill \nVFX SUPERVISOR – David Lawson\nVFX CREATIVE DIRECTOR – Becky Porter\n2D LEAD ARTIST – Jason Bergman\n3D LEAD ARTIST – David Lawson\nAUDIO MIXER – Adam Primack for Lime Studios\n\nMusic video by The Weeknd performing Call Out My Name. © 2018 The Weeknd XO, Inc., Manufactured and Marketed by Republic Records, a Division of UMG Recordings, Inc.\n\nhttp://vevo.ly/wvSjbc"
29827,J-dv_DcDD_A,18.20.04,ZAYN - Let Me (Official Video),ZaynVEVO,10,2018-04-12T12:00:04.000Z,"Let Me|""Pop""|""RCA Records Label""|""ZAYN""",27652033,1135220,27074,81781,https://i.ytimg.com/vi/J-dv_DcDD_A/default.jpg,False,False,False,ZAYN’s brand new song “Let Me” \nGet it on Apple Music: http://smarturl.it/ZlZmZ/applemusic?iQid=yt\nStream/Add on Spotify: http://smarturl.it/ZlZmZ/spotify?iQid=yt\nDownload on iTunes: http://smarturl.it/ZlZmZ/itunes?iQid=yt\nAmazon Music: http://smarturl.it/ZlZmZ/az?iQid=yt\nGoogle Play: http://smarturl.it/ZlZmZ/googleplay?iQid=yt\nStream on Deezer: http://smarturl.it/ZlZmZ/deezer?iQid=yt\n \nZAYN's debut album 'Mind Of Mine'\nGet it on Apple Music: http://smarturl.it/MindOfMine?IQid=yt\nTarget Deluxe with 2 Bonus Tracks: http://smarturl.it/MindOfMineTarget?iQid=yt\nStream/Add on Spotify: http://smarturl.it/MindOfMineSp?IQid=yt\nAmazon Music: http://smarturl.it/MindOfMineAMZ?IQid=yt\nGoogle Play: http://smarturl.it/MindOfMineGP?IQid=yt\nStream on Deezer: http://smarturl.it/MoMdeezer?IQid=yt\n \nExclusive vinyl: http://smarturl.it/MindOfMineD2C?IQid=yt\n \nStream the official music videos from ‘Mind of Mine’:\nhttp://smarturl.it/ZMOMVs\n \nFollow ZAYN:\nhttp://www.facebook.com/ZAYN\nhttps://twitter.com/zaynmalik\nhttp://www.instagram.com/ZAYN\nSnapchat: @ZAYN\nhttp://smarturl.it/ZAYNSpotify\nhttp://www.inZAYN.com\n \nBest of ZAYN:\nhttp://smarturl.it/BoZPlaylist\n \nSubscribe for more:\nhttp://smarturl.it/ZSubscribeV
29833,R1TSiB9OuVM,18.20.04,Florence + The Machine - Sky Full Of Song,FlorenceMachineVEVO,10,2018-04-12T15:47:04.000Z,"Florence|""The""|""Machine""|""Sky""|""Full""|""Of""|""Song""|""Virgin""|""EMI""|""Alternative""",2023795,75168,1009,3511,https://i.ytimg.com/vi/R1TSiB9OuVM/default.jpg,False,False,False,Sky Full of Song\nDirected by AG Rojas\n \nAvailable here:\nhttps://FlorenceMachine.lnk.to/SkyFullOfSong\n \nJoin Florence online:\nhttps://www.facebook.com/florenceandthemachine\nhttp://www.twitter.com/flo_tweet\nhttp://www.instagram.com/Florence\n \nFollow Florence on Spotify:\nhttp://po.st/FlorenceSpotify\n \nSign up for updates:\nhttp://www.florenceandthemachine.net\n\nhttp://vevo.ly/BaDkwI
29886,U9BwWKXjVaI,18.20.04,Drake - Nice For What,DrakeVEVO,10,2018-04-07T02:46:31.000Z,"Drake|""Nice""|""For""|""What""|""Young""|""Money""|""Hip""|""Hop""",39747665,820199,24161,50165,https://i.ytimg.com/vi/U9BwWKXjVaI/default.jpg,False,False,False,Music video by Drake performing Nice For What. © 2018 Young Money/Cash Money Records
29899,ZEkImgh--PE,18.20.04,"Halsey - Alone ft. Big Sean, Stefflon Don",HalseyVEVO,10,2018-04-06T13:00:03.000Z,"Halsey|""Alone""|""hopeless fountain kingdom""|""hfk""|""astralwerks""|""music video""|""official video""|""halsy""|""Stefflon Don""|""Big Sean""|""Stefflondon""|""rap""|""rapper""|""download""|""mp3""|""dying to meet me""|""I can just tell you this""|""halsey single""|""halsey song""|""halsey radio hit""|""Hannah Lux Davis""|""Brandon Bonfiglio""",9876230,274753,8749,10682,https://i.ytimg.com/vi/ZEkImgh--PE/default.jpg,False,False,False,"Alone available now: http://www.iamhalsey.com/alone\n\nlisten to Alone on Apple Music: http://www.iamhalsey.com/insidemyheadapple\nlisten to Alone” on Spotify: http://www.iamhalsey.com/insidemyhead\norder deluxe box set, limited edition vinyl & more in the official store: http://www.iamhalsey.com/store\norder album on iTunes: http://www.iamhalsey.com/hfkitunes\nsave hopeless fountain kingdom on Spotify: http://www.iamhalsey.com/hfkpresave\nsave Alone on Spotify: https://halsey.lnk.to/savealone\norder deluxe edition CD on Target.com: http://www.iamhalsey.com/hfktarget \norder Urban Outfitters exclusive red-splattered clear vinyl: http://www.iamhalsey.com/hfkuovinyl\nlisten to Halsey Essentials on Apple Music: https://halsey.lnk.to/appleessentials\n\nFollow Halsey\nhttp://iamhalsey.com\nhttp://twitter.com/halsey\nhttps://www.facebook.com/HalseyMusic\nhttp://instagram.com/iamhalsey\nSpotify: http://www.iamhalsey.com/spotify\nMailing list: http://www.iamhalsey.com/mailinglist\n\nDirector: Hannah Lux Davis & Halsey\nProducer: Brandon Bonfiglio & Targa Sahyoun\n\nMusic video by Halsey performing Alone. © 2018 Astralwerks\n\nhttp://vevo.ly/rwmO1X"
29903,KQRq9FZqNj0,18.20.04,"John Legend, BloodPop® - A Good Night ft. BloodPop®",johnlegendVEVO,10,2018-04-06T14:00:03.000Z,"A Good Night|""Columbia""|""John Legend x BloodPop®""|""R&B""",2535704,61467,1259,1865,https://i.ytimg.com/vi/KQRq9FZqNj0/default.jpg,False,False,False,John Legend's A Good Night (Official Video)\n\nCaptured entirely on Google Pixel 2\n\nGet the single: http://smarturl.it/AGoodNight?IQid=yt\n\nFollow John Legend:\nWebsite: http://www.johnlegend.com/\nFacebook: https://www.facebook.com/johnlegend\nTwitter: https://twitter.com/johnlegend\nInstagram: https://www.instagram.com/johnlegend/ \nSnapchat: https://www.snapchat.com/add/johnlegend\n\nFollow BloodPop®: \nWebsite - http://bloodpop.com \nSpotify - http://smarturl.it/BloodPop_Spotify \nFacebook - http://smarturl.it/BloodPop_Facebook \nTwitter - http://smarturl.it/BloodPop_Twitter \nInstagram - http://smarturl.it/BloodPop_Instagram \nSoundcloud - http://smarturl.it/BloodPop_Soundcloud\n\nDirector: Mishka Kornai\nProduction Company: Whitelist.tv\nExecutive Producers: Jerad Anderson & Seb Webber\nProducer: Ryan Huffman
29904,Bm8rz-llMhE,18.20.04,"Calvin Harris, Dua Lipa - One Kiss (Lyric Video)",CalvinHarrisVEVO,10,2018-04-06T04:00:00.000Z,"calvin harris|""calvin harris one kiss""|""calvin harris dua lipa one kiss""|""dua lipa one kiss""|""one kiss""|""one kiss lyrics""|""calvin harris one kiss lyrics""|""calvin harris dua lipa one kiss live""|""calvin harris dua lipa one kiss lyrics""|""dua lipa one kiss lyrics""|""dua lipa one kiss live""|""calvin harris feels""|""calvin harris summer""|""calvin harris nuh ready""|""calvin harris thinking about you""|""calvin harris my way""|""calvin harris feel so close""|""calvin""|""harris""",22940755,456908,13340,11431,https://i.ytimg.com/vi/Bm8rz-llMhE/default.jpg,False,False,False,Calvin Harris & Dua Lipa – One Kiss (Official Lyric Video)\nListen/download here: http://smarturl.it/one-kiss\n \nFollow Calvin Harris Radio (playlist): http://smarturl.it/CalvinHarrisRadio\nSubscribe to Calvin's channel: http://smarturl.it/CHVevo?IQid=YT\n \n--------------\n\nFollow Calvin online: \n\nhttp://calvinharris.com\nSnapchat: http://smarturl.it/CHSnapchat?IQid=YT\nInstagram: http://smarturl.it/CHInstagram?IQid=YT      \nFacebook: http://smarturl.it/CHFacebook?IQid=YT   \nTwitter: http://smarturl.it/CHTwitter?IQid=YT    \nSpotify: http://smarturl.it/CHSptfy?IQid=YT\nSubscribe here: https://goo.gl/EVtTwd
29932,J6R0X6NTnSw,18.20.04,Meghan Trainor - No Excuses (Dance Video),MeghanTrainorVEVO,10,2018-04-03T16:00:01.000Z,"meghan trainor|""no excuses""|""no excuses official video""|""all about that bass""|""like i'm gonna lose you""|""me too""|""no""|""dear future husband""|""better when i'm dancin'""|""fifth harmony""|""rixton""|""ariana grande""|""tori kelly""|""nick jonas""|""shawn mendes""|""selena gomez""|""Epic""|""Meghan Trainor""|""No Excuses""|""Pop""",6233968,135566,4702,4869,https://i.ytimg.com/vi/J6R0X6NTnSw/default.jpg,False,False,False,"No Excuses available at Spotify: http://smarturl.it/NoExcusesMT/spotify\niTunes: http://smarturl.it/NoExcusesMT/itunes\nAmazon: http://smarturl.it/NoExcusesMT/amazonmusicbuy\nApple Music: http://smarturl.it/NoExcusesMT/applemusic\nGoogle Play: http://smarturl.it/NoExcusesMT/googleplay\n\nMeghan Trainor online: \nhttps://twitter.com/Meghan_Trainor \nhttps://www.instagram.com/meghan_trainor \nhttps://www.facebook.com/meghantrainorsongs \nhttps://meghan-trainor.com\n\n(C) 2018 Epic Records, a division of Sony Music Entertainment\n\nhttp://vevo.ly/iMfyZE"
29936,DKPCBAlDw2A,18.20.04,The Chainsmokers - Everybody Hates Me,ChainsmokersVEVO,10,2018-04-02T14:00:04.000Z,"Dance|""Disruptor Records/Columbia""|""Everybody Hates Me""|""The Chainsmokers""",15088622,385303,11915,17156,https://i.ytimg.com/vi/DKPCBAlDw2A/default.jpg,False,False,False,The Chainsmokers - Everybody Hates Me\n \nEverybody Hates Me Out Now: http://smarturl.it/EverybodyHatesMe\n \nDirected by: Rory Kramer\n\nFollow The Chainsmokers: \nhttp://www.youtube.com/thechainsmokers \nhttp://www.twitter.com/thechainsmokers \nhttp://www.facebook.com/thechainsmokers \nhttp://www.instagram.com/thechainsmokers \nhttp://www.soundcloud.com/thechainsmo...
29950,zEf423kYfqk,18.21.04,"Becky G, Natti Natasha - Sin Pijama (Official Video)",BeckyGVEVO,10,2018-04-20T10:40:51.000Z,"Becky G|""Natti Natasha""|""Natti Natasha Music""|""Natti Natasha Official Video""|""Natti Natasha Video""|""Natti Natasha Video Oficial""|""Natti Natasha Nuevo Video""|""Natti Natasha New Video""|""Sin Pijama Official Video""|""Official Video""|""Sin Pijama Official Remix Video""|""Sin Pijama Single""|""Single""|""Natti Natasha New Single""|""Natti Natasha Single""|""Natti Natasha Song""|""Sin Pijama new song""|""Sin Pijama nueva canción""|""Natti Natasha nueva cancion""|""Natti""|""Natasha""|""en""",6978753,351687,25332,23914,https://i.ytimg.com/vi/zEf423kYfqk/default.jpg,False,False,False,"Becky G & Natti Natasha – “Sin Pijama”\n\nNUEVO SENCILLO “Sin Pijama” DISPONIBLE AHORA \n\niTunes: http://smarturl.it/SinPijamaI   \nApple Music: http://smarturl.it/SinPijamaA  \nSpotify: http://smarturl.it/SinPijamaSpot  \nAmazon Music: http://smarturl.it/SinPijamaAm  \nGoogle Play: http://smarturl.it/SinPijamaGP\nDeezer: http://smarturl.it/SinPijamaD \n¡Elige tu plataforma de preferencia!: https://SML.lnk.to/SinPijama \n\nESCÚCHA Sin Pijama EN LATINO VIBES ....\n¡SIGUE ESTE PLAYLIST AHORA PARA ESCÚCHAR NUEVA MÚSICA + LOS MEJORES PUNTOS LATINOS DE HOY!\nApple Music: http://smarturl.it/LatinoVibesA   \nSpotify: http://smarturl.it/LatinoVibesS \n\nSIGUE A BECKY G EN: \nPágina web oficial: http://iambeckyg.com \nInstagram: http://smarturl.it/BeckyGInstagram \nFacebook: http://smarturl.it/BeckyGFB \nTwitter: http://smarturl.it/BeckyGTW\n\nSIGUE A NATTI NATASHA EN: \nINSTAGRAM: https://www.instagram.com/nattinatasha/ \nFACEBOOK: https://www.facebook.com/NattiNatashaOfficial/ \nOfficial music video by Becky G, Natti Natasha performing Sin Pijama . (C) 2018 Sony Music Entertainment US Latin LLC"
29951,ffxKSjUwKdU,18.21.04,Ariana Grande - No Tears Left To Cry,ArianaGrandeVevo,10,2018-04-20T04:00:03.000Z,"Ariana|""Grande""|""No""|""Tears""|""Left""|""To""|""Cry""|""Universal""|""Records""|""Pop""",15873034,1386616,40714,141630,https://i.ytimg.com/vi/ffxKSjUwKdU/default.jpg,False,False,False,"No Tears Left To Cry (Official Video)\nSong Available Here: https://arianagrande.lnk.to/notearsYD \n\nConnect with Ariana Grande:\nhttps://www.arianagrande.com \nhttps://www.instagram.com/arianagrande \nhttps://twitter.com/arianagrande \nhttps://www.facebook.com/arianagrande \n\nDirector - Dave Meyers\nProducer - Nathan Scherrer\nEditor - Nick Gilberg\nDirector of Photography - Scott Cunningham\nProduction Designer - Ethan Tobman\nVisual Fx - Buf\nColourist - Stefan Sonnenfeld\nA FREENJOY PRODUCTION\n\nMusic video by Ariana Grande performing No Tears Left To Cry. © 2018 Republic Records, a Division of UMG Recordings, Inc.\n\nhttp://vevo.ly/zyztMq"
29956,tlILlcCE8Sc,18.21.04,"The Chainsmokers, Drew Love - Somebody (Official Video)",ChainsmokersVEVO,10,2018-04-20T14:00:04.000Z,"Dance|""Disruptor Records/Columbia""|""Somebody""|""The Chainsmokers & Drew Love""",1023661,101975,1153,5218,https://i.ytimg.com/vi/tlILlcCE8Sc/default.jpg,False,False,False,The Chainsmokers - Somebody ft. Drew Love\n \nSomebody ft. Drew Love Out Now: http://smarturl.it/TCSsomebody\n\nIllustrations by Molly Crabapple\nDirected by Jim Batt & Kim Boekbinder\nA Sharp As Knives Production\n\nFollow The Chainsmokers: \nhttp://www.youtube.com/thechainsmokers \nhttp://www.twitter.com/thechainsmokers \nhttp://www.facebook.com/thechainsmokers \nhttp://www.instagram.com/thechainsmokers \nhttp://www.soundcloud.com/thechainsmokers\n\nFollow Drew Love: \nhttps://www.instagram.com/trapbobbybrown/\nhttps://twitter.com/trapbobbybrown\nhttps://www.facebook.com/unofficialTHEY/\nhttps://twitter.com/unofficialthey\nhttps://www.instagram.com/they/
29960,fNVUTgd4pio,18.21.04,Sugarland - Babe (Static Video) ft. Taylor Swift,SugarlandVEVO,10,2018-04-20T04:00:07.000Z,"Sugarland|""Babe""|""Big""|""Machine""|""Records""|""LLC""|""Country""",559040,27423,625,2550,https://i.ytimg.com/vi/fNVUTgd4pio/default.jpg,False,False,False,"Music video by Sugarland performing Babe. © 2018 UMG Recordings, Inc.\n\nhttp://vevo.ly/LNg3hY"
