,Unnamed: 0,url,WeekID,Week Position,Song,Performer,SongID,Instance,Previous Week Position,Peak Position,Weeks on Chart,year,month,day
52448,52448,http://www.billboard.com/charts/hot-100/1960-11-26,1960-11-26,82,Night Theme,The Mark II (11-1960),Night ThemeThe Mark II,1,75.0,75,7,1960,11,26
52449,52449,http://www.billboard.com/charts/hot-100/1973-08-04,1973-08-04,82,He Did With Me,Vicki Lawrence (8-1973),He Did With MeVicki Lawrence,1,85.0,75,7,1973,8,4
52533,52533,http://www.billboard.com/charts/hot-100/2008-07-26,2008-07-26,84,Game's Pain,The Game Featuring Keyshia Cole (7-2008),Game's PainThe Game Featuring Keyshia Cole,1,77.0,75,7,2008,7,26
52950,52950,http://www.billboard.com/charts/hot-100/2005-02-12,2005-02-12,97,Holy Water,Big & Rich (2-2005),Holy WaterBig & Rich,1,78.0,75,7,2005,2,12
52984,52984,http://www.billboard.com/charts/hot-100/1989-04-01,1989-04-01,98,Halleluiah Man,Love And Money (4-1989),Halleluiah ManLove And Money,1,83.0,75,7,1989,4,1
53017,53017,http://www.billboard.com/charts/hot-100/1974-10-19,1974-10-19,99,I'm A Ramblin' Man,Waylon Jennings (10-1974),I'm A Ramblin' ManWaylon Jennings,1,99.0,75,7,1974,10,19
53058,53058,http://www.billboard.com/charts/hot-100/1985-11-02,1985-11-02,100,Lover Come Back To Me,Dead Or Alive (11-1985),Lover Come Back To MeDead Or Alive,1,91.0,75,7,1985,11,2
232205,232205,http://www.billboard.com/charts/hot-100/1986-01-18,1986-01-18,97,The Heart Is Not So Smart,El DeBarge With DeBarge (1-1986),The Heart Is Not So SmartEl DeBarge With DeBarge,1,75.0,75,7,1986,1,18
235701,235701,http://www.billboard.com/charts/hot-100/1963-02-16,1963-02-16,78,The Popeye Waddle,Don Covay (2-1963),The Popeye WaddleDon Covay,2,75.0,75,7,1963,2,16
250065,250065,http://www.billboard.com/charts/hot-100/1989-02-18,1989-02-18,94,Way Cool Jr.,Ratt (2-1989),Way Cool Jr.Ratt,1,90.0,75,7,1989,2,18
297560,297560,http://www.billboard.com/charts/hot-100/1963-09-07,1963-09-07,75,A Breath Taking Guy,The Supremes (9-1963),A Breath Taking GuyThe Supremes,1,80.0,75,7,1963,9,7
297687,297687,http://www.billboard.com/charts/hot-100/1968-08-03,1968-08-03,78,(The Puppet Song) Whiskey On A Sunday,The Irish Rovers (8-1968),(The Puppet Song) Whiskey On A SundayThe Irish Rovers,1,75.0,75,7,1968,8,3
297688,297688,http://www.billboard.com/charts/hot-100/1971-08-14,1971-08-14,78,One-Way Ticket,Tyrone Davis (8-1971),One-Way TicketTyrone Davis,1,75.0,75,7,1971,8,14
298120,298120,http://www.billboard.com/charts/hot-100/1989-07-29,1989-07-29,91,Dancing In Heaven (Orbital Be-Bop),Q-feel (7-1989),Dancing In Heaven (Orbital Be-Bop)Q-feel,1,77.0,75,7,1989,7,29
298121,298121,http://www.billboard.com/charts/hot-100/1984-10-20,1984-10-20,91,Pretty Mess,Vanity (10-1984),Pretty MessVanity,1,86.0,75,7,1984,10,20
298147,298147,http://www.billboard.com/charts/hot-100/1987-05-16,1987-05-16,92,Baby Grand,Billy Joel featuring Ray Charles (5-1987),Baby GrandBilly Joel featuring Ray Charles,1,80.0,75,7,1987,5,16
298227,298227,http://www.billboard.com/charts/hot-100/2005-01-22,2005-01-22,94,Come Home Soon,SHeDAISY (1-2005),Come Home SoonSHeDAISY,1,87.0,75,7,2005,1,22
300925,300925,http://www.billboard.com/charts/hot-100/1986-08-02,1986-08-02,99,You Don't Have To Cry,Rene & Angela (8-1986),You Don't Have To CryRene & Angela,1,85.0,75,7,1986,8,2
155877,155877,http://www.billboard.com/charts/hot-100/1966-06-25,1966-06-25,76,Good Time Charlie,Bobby Bland (6-1966),Good Time CharlieBobby Bland,1,75.0,75,6,1966,6,25
155878,155878,http://www.billboard.com/charts/hot-100/1969-02-22,1969-02-22,76,Getting The Corners,The T.S.U. Toronadoes (2-1969),Getting The CornersThe T.S.U. Toronadoes,1,75.0,75,6,1969,2,22
156059,156059,http://www.billboard.com/charts/hot-100/1977-06-04,1977-06-04,79,Fly At Night,Chilliwack (6-1977),Fly At NightChilliwack,1,79.0,75,6,1977,6,4
156466,156466,http://www.billboard.com/charts/hot-100/1991-11-23,1991-11-23,88,Fall At Your Feet,Crowded House (11-1991),Fall At Your FeetCrowded House,1,75.0,75,6,1991,11,23
156495,156495,http://www.billboard.com/charts/hot-100/2000-12-30,2000-12-30,89,How Many Licks?,Lil' Kim Featuring Sisqo (12-2000),How Many Licks?Lil' Kim Featuring Sisqo,1,86.0,75,6,2000,12,30
156644,156644,http://www.billboard.com/charts/hot-100/2003-09-13,2003-09-13,93,Na Na Na,112 Featuring Super Cat (9-2003),Na Na Na112 Featuring Super Cat,1,75.0,75,6,2003,9,13
156645,156645,http://www.billboard.com/charts/hot-100/1989-03-25,1989-03-25,93,Never Had A Lot To Lose,Cheap Trick (3-1989),Never Had A Lot To LoseCheap Trick,1,84.0,75,6,1989,3,25
156751,156751,http://www.billboard.com/charts/hot-100/2004-06-05,2004-06-05,96,Last Train Home,Lostprophets (6-2004),Last Train HomeLostprophets,1,92.0,75,6,2004,6,5
156824,156824,http://www.billboard.com/charts/hot-100/1982-09-04,1982-09-04,98,Luanne,Foreigner (9-1982),LuanneForeigner,1,84.0,75,6,1982,9,4
156888,156888,http://www.billboard.com/charts/hot-100/1979-06-30,1979-06-30,100,Music Box,"Evelyn ""Champagne"" King (6-1979)","Music BoxEvelyn ""Champagne"" King",1,75.0,75,6,1979,6,30
156889,156889,http://www.billboard.com/charts/hot-100/1988-09-03,1988-09-03,100,"Mary, Mary",Run-D.M.C. (9-1988),"Mary, MaryRun-D.M.C.",1,87.0,75,6,1988,9,3
200797,200797,http://www.billboard.com/charts/hot-100/1975-05-24,1975-05-24,75,Anytime (I'll Be There),Frank Sinatra (5-1975),Anytime (I'll Be There)Frank Sinatra,1,76.0,75,6,1975,5,24
200800,200800,http://www.billboard.com/charts/hot-100/1962-03-24,1962-03-24,75,Surfin,The Beach Boys (3-1962),SurfinThe Beach Boys,1,77.0,75,6,1962,3,24
200801,200801,http://www.billboard.com/charts/hot-100/1977-09-24,1977-09-24,75,Can't You See,The Marshall Tucker Band (9-1977),Can't You SeeThe Marshall Tucker Band,1,77.0,75,6,1977,9,24
200808,200808,http://www.billboard.com/charts/hot-100/1970-05-09,1970-05-09,75,Can You Feel It,Bobby Goldsboro (5-1970),Can You Feel ItBobby Goldsboro,1,78.0,75,6,1970,5,9
201017,201017,http://www.billboard.com/charts/hot-100/1968-07-13,1968-07-13,79,Sweet Memories,Andy Williams (7-1968),Sweet MemoriesAndy Williams,1,75.0,75,6,1968,7,13
201084,201084,http://www.billboard.com/charts/hot-100/1962-08-18,1962-08-18,80,A Miracle,Frankie Avalon (8-1962),A MiracleFrankie Avalon,1,75.0,75,6,1962,8,18
201085,201085,http://www.billboard.com/charts/hot-100/1972-11-25,1972-11-25,80,Sunday Morning Sunshine,Harry Chapin (11-1972),Sunday Morning SunshineHarry Chapin,1,75.0,75,6,1972,11,25
201086,201086,http://www.billboard.com/charts/hot-100/1989-06-10,1989-06-10,80,Anything Can Happen,Was (Not Was) (6-1989),Anything Can HappenWas (Not Was),1,75.0,75,6,1989,6,10
201722,201722,http://www.billboard.com/charts/hot-100/1983-03-12,1983-03-12,97,She's A Runner,Billy Squier (3-1983),She's A RunnerBilly Squier,1,87.0,75,6,1983,3,12
201757,201757,http://www.billboard.com/charts/hot-100/1992-08-22,1992-08-22,98,Another Minute,Cause And Effect (8-1992),Another MinuteCause And Effect,1,87.0,75,6,1992,8,22
201793,201793,http://www.billboard.com/charts/hot-100/2001-01-20,2001-01-20,99,A Little Gasoline,Terri Clark (1-2001),A Little GasolineTerri Clark,1,99.0,75,6,2001,1,20
231272,231272,http://www.billboard.com/charts/hot-100/1959-01-10,1959-01-10,84,The Fool And The Angel,Bobby Helms (1-1959),The Fool And The AngelBobby Helms,1,75.0,75,6,1959,1,10
239484,239484,http://www.billboard.com/charts/hot-100/1972-03-11,1972-03-11,75,White Lies,Grin (3-1972),White LiesGrin,1,80.0,75,6,1972,3,11
270644,270644,https://www.billboard.com/charts/hot-100/2018-01-27,2018-01-27,95,Krippy Kush,"Farruko, Nicki Minaj, Bad Bunny, 21 Savage & Rvssian (1-2018)","Krippy KushFarruko, Nicki Minaj, Bad Bunny, 21 Savage & Rvssian",2,89.0,75,6,2018,1,27
300396,300396,http://www.billboard.com/charts/hot-100/1965-05-01,1965-05-01,75,You Can Have Him,Dionne Warwick (5-1965),You Can Have HimDionne Warwick,2,77.0,75,6,1965,5,1
64469,64469,http://www.billboard.com/charts/hot-100/1983-09-24,1983-09-24,75,Living On The Edge,Jim Capaldi (9-1983),Living On The EdgeJim Capaldi,1,75.0,75,5,1983,9,24
64480,64480,http://www.billboard.com/charts/hot-100/1970-02-28,1970-02-28,75,Down In The Alley,Ronnie Hawkins (2-1970),Down In The AlleyRonnie Hawkins,1,76.0,75,5,1970,2,28
64482,64482,http://www.billboard.com/charts/hot-100/1962-01-20,1962-01-20,75,I Need Some One,The Belmonts (1-1962),I Need Some OneThe Belmonts,1,77.0,75,5,1962,1,20
64484,64484,http://www.billboard.com/charts/hot-100/1975-12-27,1975-12-27,75,How High The Moon,Gloria Gaynor (12-1975),How High The MoonGloria Gaynor,1,77.0,75,5,1975,12,27
64487,64487,http://www.billboard.com/charts/hot-100/1965-09-18,1965-09-18,75,If You Wait For Love,Bobby Goldsboro (9-1965),If You Wait For LoveBobby Goldsboro,1,78.0,75,5,1965,9,18
64834,64834,http://www.billboard.com/charts/hot-100/1990-04-21,1990-04-21,80,I Come Off,Young M.C. (4-1990),I Come OffYoung M.C.,1,75.0,75,5,1990,4,21
64970,64970,http://www.billboard.com/charts/hot-100/1961-03-04,1961-03-04,82,Keep Your Hands Off Of Him,Damita Jo (3-1961),Keep Your Hands Off Of HimDamita Jo,1,75.0,75,5,1961,3,4
65281,65281,http://www.billboard.com/charts/hot-100/1988-10-29,1988-10-29,87,I Did It For Love,Night Ranger (10-1988),I Did It For LoveNight Ranger,1,75.0,75,5,1988,10,29
65282,65282,http://www.billboard.com/charts/hot-100/1990-08-25,1990-08-25,87,"Hearts In Trouble (From ""Days Of Thunder"")",Chicago (8-1990),"Hearts In Trouble (From ""Days Of Thunder"")Chicago",1,75.0,75,5,1990,8,25
65394,65394,http://www.billboard.com/charts/hot-100/1970-03-14,1970-03-14,89,Keep On Doin',The Isley Brothers (3-1970),Keep On Doin'The Isley Brothers,1,75.0,75,5,1970,3,14
65395,65395,http://www.billboard.com/charts/hot-100/1970-07-04,1970-07-04,89,Long And Lonesome Road,The Shocking Blue (7-1970),Long And Lonesome RoadThe Shocking Blue,1,89.0,75,5,1970,7,4
65578,65578,http://www.billboard.com/charts/hot-100/1985-01-12,1985-01-12,93,Eat My Shorts,Rick Dees (1-1985),Eat My ShortsRick Dees,1,90.0,75,5,1985,1,12
65621,65621,http://www.billboard.com/charts/hot-100/1997-01-25,1997-01-25,94,God Bless The Child,Shania Twain (1-1997),God Bless The ChildShania Twain,1,75.0,75,5,1997,1,25
65622,65622,http://www.billboard.com/charts/hot-100/1994-04-30,1994-04-30,94,No Doubt About It,Neal McCoy (4-1994),No Doubt About ItNeal McCoy,1,78.0,75,5,1994,4,30
65792,65792,http://www.billboard.com/charts/hot-100/2003-01-04,2003-01-04,99,Every River,Brooks & Dunn (1-2003),Every RiverBrooks & Dunn,1,87.0,75,5,2003,1,4
235072,235072,http://www.billboard.com/charts/hot-100/1959-01-31,1959-01-31,78,The One Rose (That's Left In My Heart),Teresa Brewer (1-1959),The One Rose (That's Left In My Heart)Teresa Brewer,1,81.0,75,5,1959,1,31
267566,267566,http://www.billboard.com/charts/hot-100/1990-06-23,1990-06-23,95,"Tomorrow (A Better You, Better Me)",Quincy Jones With Tevin Campbell (6-1990),"Tomorrow (A Better You, Better Me)Quincy Jones With Tevin Campbell",1,75.0,75,5,1990,6,23
282074,282074,http://www.billboard.com/charts/hot-100/1969-03-22,1969-03-22,75,Soul Experience,Iron Butterfly (3-1969),Soul ExperienceIron Butterfly,1,75.0,75,5,1969,3,22
282076,282076,http://www.billboard.com/charts/hot-100/1973-05-05,1973-05-05,75,People Are Changin',Timmy Thomas (5-1973),People Are Changin'Timmy Thomas,1,75.0,75,5,1973,5,5
282083,282083,http://www.billboard.com/charts/hot-100/1976-01-03,1976-01-03,75,"Soul Train ""75""",Soul Train Gang (1-1976),"Soul Train ""75""Soul Train Gang",1,76.0,75,5,1976,1,3
282604,282604,http://www.billboard.com/charts/hot-100/1970-12-05,1970-12-05,83,Simply Call It Love,Gene Chandler (12-1970),Simply Call It LoveGene Chandler,1,75.0,75,5,1970,12,5
282851,282851,http://www.billboard.com/charts/hot-100/1963-10-12,1963-10-12,87,Teenage Cleopatra,Tracey Dey (10-1963),Teenage CleopatraTracey Dey,1,75.0,75,5,1963,10,12
282852,282852,http://www.billboard.com/charts/hot-100/1969-05-10,1969-05-10,87,Singing My Song,Tammy Wynette (5-1969),Singing My SongTammy Wynette,1,75.0,75,5,1969,5,10
282854,282854,http://www.billboard.com/charts/hot-100/1987-06-20,1987-06-20,87,Can't Get Started,Peter Wolf (6-1987),Can't Get StartedPeter Wolf,1,75.0,75,5,1987,6,20
283051,283051,http://www.billboard.com/charts/hot-100/1960-12-10,1960-12-10,91,The Big Time Spender (Parts I & II),Cornbread & Biscuits (12-1960),The Big Time Spender (Parts I & II)Cornbread & Biscuits,1,75.0,75,5,1960,12,10
283104,283104,http://www.billboard.com/charts/hot-100/1984-12-08,1984-12-08,92,Supernatural Love,Donna Summer (12-1984),Supernatural LoveDonna Summer,1,75.0,75,5,1984,12,8
283178,283178,http://www.billboard.com/charts/hot-100/1983-07-16,1983-07-16,94,Don't Make Me Do It,Patrick Simmons (7-1983),Don't Make Me Do ItPatrick Simmons,1,90.0,75,5,1983,7,16
283282,283282,http://www.billboard.com/charts/hot-100/1983-09-17,1983-09-17,97,Do It Again/Billie Jean,Club House (9-1983),Do It Again/Billie JeanClub House,1,75.0,75,5,1983,9,17
283402,283402,http://www.billboard.com/charts/hot-100/1989-09-02,1989-09-02,100,And The Night Stood Still,Dion (9-1989),And The Night Stood StillDion,1,75.0,75,5,1989,9,2
1025,1025,http://www.billboard.com/charts/hot-100/2016-06-11,2016-06-11,85,Fire & Desire,Drake (6-2016),Fire & DesireDrake,1,75.0,75,4,2016,6,11
6530,6530,http://www.billboard.com/charts/hot-100/1980-03-29,1980-03-29,91,In It For Love,England Dan & John Ford Coley (3-1980),In It For LoveEngland Dan & John Ford Coley,1,75.0,75,4,1980,3,29
6929,6929,http://www.billboard.com/charts/hot-100/1983-01-29,1983-01-29,98,Industrial Disease,Dire Straits (1-1983),Industrial DiseaseDire Straits,1,75.0,75,4,1983,1,29
86248,86248,http://www.billboard.com/charts/hot-100/1965-06-19,1965-06-19,75,Is This What I Get For Loving You?,The Ronettes Featuring Veronica (6-1965),Is This What I Get For Loving You?The Ronettes Featuring Veronica,1,75.0,75,4,1965,6,19
86250,86250,http://www.billboard.com/charts/hot-100/1968-10-19,1968-10-19,75,Message From Maria,Joe Simon (10-1968),Message From MariaJoe Simon,1,75.0,75,4,1968,10,19
86252,86252,http://www.billboard.com/charts/hot-100/1969-10-04,1969-10-04,75,Love's Been Good To Me,Frank Sinatra (10-1969),Love's Been Good To MeFrank Sinatra,1,75.0,75,4,1969,10,4
86253,86253,http://www.billboard.com/charts/hot-100/1970-06-13,1970-06-13,75,Free The People,Delaney & Bonnie & Friends (6-1970),Free The PeopleDelaney & Bonnie & Friends,1,75.0,75,4,1970,6,13
86264,86264,http://www.billboard.com/charts/hot-100/1969-08-30,1969-08-30,75,I Take A Lot Of Pride In What I Am,Dean Martin (8-1969),I Take A Lot Of Pride In What I AmDean Martin,1,76.0,75,4,1969,8,30
86287,86287,http://www.billboard.com/charts/hot-100/1968-03-09,1968-03-09,75,Night Fo' Last,Shorty Long (3-1968),Night Fo' LastShorty Long,1,78.0,75,4,1968,3,9
86294,86294,http://www.billboard.com/charts/hot-100/1977-08-06,1977-08-06,75,Everybody Ought To Be In Love,Paul Anka (8-1977),Everybody Ought To Be In LovePaul Anka,1,78.0,75,4,1977,8,6
86703,86703,http://www.billboard.com/charts/hot-100/1968-11-30,1968-11-30,79,Let's Make A Promise,Peaches & Herb (11-1968),Let's Make A PromisePeaches & Herb,1,75.0,75,4,1968,11,30
235924,235924,http://www.billboard.com/charts/hot-100/1969-07-12,1969-07-12,75,The Prophecy Of Daniel and John The Divine (Six-Six-Six),The Cowsills (7-1969),The Prophecy Of Daniel and John The Divine (Six-Six-Six)The Cowsills,1,76.0,75,4,1969,7,12
315575,315575,http://www.billboard.com/charts/hot-100/1964-08-08,1964-08-08,75,Baby Come Home,Ruby And The Romantics (8-1964),Baby Come HomeRuby And The Romantics,1,75.0,75,4,1964,8,8
315576,315576,http://www.billboard.com/charts/hot-100/1964-09-19,1964-09-19,75,Sincerely,The 4 Seasons (9-1964),SincerelyThe 4 Seasons,1,75.0,75,4,1964,9,19
315593,315593,http://www.billboard.com/charts/hot-100/1976-09-11,1976-09-11,75,Amber Cascades,America (9-1976),Amber CascadesAmerica,1,76.0,75,4,1976,9,11
315614,315614,http://www.billboard.com/charts/hot-100/1966-08-20,1966-08-20,75,Bring Back The Time,B.J. Thomas (8-1966),Bring Back The TimeB.J. Thomas,1,78.0,75,4,1966,8,20
315631,315631,http://www.billboard.com/charts/hot-100/1975-11-22,1975-11-22,75,Same Thing It Took,The Impressions (11-1975),Same Thing It TookThe Impressions,1,80.0,75,4,1975,11,22
315652,315652,http://www.billboard.com/charts/hot-100/1963-05-25,1963-05-25,75,Call Me Irresponsible,Jack Jones (5-1963),Call Me IrresponsibleJack Jones,1,83.0,75,4,1963,5,25
317255,317255,http://www.billboard.com/charts/hot-100/1965-05-01,1965-05-01,95,Apples And Bananas,Lawrence Welk And His Orchestra (5-1965),Apples And BananasLawrence Welk And His Orchestra,1,75.0,75,4,1965,5,1
317344,317344,http://www.billboard.com/charts/hot-100/1981-02-14,1981-02-14,97,Seasons,Charles Fox (2-1981),SeasonsCharles Fox,1,75.0,75,4,1981,2,14
317390,317390,http://www.billboard.com/charts/hot-100/2004-11-20,2004-11-20,98,Rough & Ready,Trace Adkins (11-2004),Rough & ReadyTrace Adkins,1,78.0,75,4,2004,11,20
317438,317438,http://www.billboard.com/charts/hot-100/1988-10-22,1988-10-22,99,Talkin' Bout A Revolution,Tracy Chapman (10-1988),Talkin' Bout A RevolutionTracy Chapman,1,75.0,75,4,1988,10,22
317480,317480,http://www.billboard.com/charts/hot-100/1998-08-01,1998-08-01,100,The Actual,All City (8-1998),The ActualAll City,1,75.0,75,4,1998,8,1
42057,42057,http://www.billboard.com/charts/hot-100/1975-08-09,1975-08-09,75,Let Me Make Love To You,The O'Jays (8-1975),Let Me Make Love To YouThe O'Jays,1,75.0,75,3,1975,8,9
42058,42058,http://www.billboard.com/charts/hot-100/1977-07-30,1977-07-30,75,In The Middle,Tim Moore (7-1977),In The MiddleTim Moore,1,75.0,75,3,1977,7,30
42075,42075,http://www.billboard.com/charts/hot-100/1960-12-31,1960-12-31,75,Mister Livingston,Larry Verne (12-1960),Mister LivingstonLarry Verne,1,77.0,75,3,1960,12,31
42092,42092,http://www.billboard.com/charts/hot-100/1970-05-23,1970-05-23,75,I Call My Baby Candy,The Jaggerz (5-1970),I Call My Baby CandyThe Jaggerz,1,78.0,75,3,1970,5,23
42103,42103,http://www.billboard.com/charts/hot-100/1967-03-18,1967-03-18,75,Mairzy Doats,The Innocence (3-1967),Mairzy DoatsThe Innocence,1,79.0,75,3,1967,3,18
76937,76937,http://www.billboard.com/charts/hot-100/1972-02-19,1972-02-19,81,Lonesome Mary,Chilliwack (2-1972),Lonesome MaryChilliwack,1,75.0,75,3,1972,2,19
167614,167614,http://www.billboard.com/charts/hot-100/1974-11-30,1974-11-30,75,California My Way,The Main Ingredient (11-1974),California My WayThe Main Ingredient,1,76.0,75,3,1974,11,30
167718,167718,http://www.billboard.com/charts/hot-100/1969-11-22,1969-11-22,75,See Ruby Fall,Johnny Cash (11-1969),See Ruby FallJohnny Cash,1,87.0,75,3,1969,11,22
168215,168215,http://www.billboard.com/charts/hot-100/1963-04-20,1963-04-20,79,"Bill Bailey, Won't You Please Come Home",Ella Fitzgerald (4-1963),"Bill Bailey, Won't You Please Come HomeElla Fitzgerald",1,75.0,75,3,1963,4,20
168364,168364,http://www.billboard.com/charts/hot-100/1960-09-24,1960-09-24,80,Brontosaurus Stomp,The Piltdown Men (9-1960),Brontosaurus StompThe Piltdown Men,1,75.0,75,3,1960,9,24
261436,261436,http://www.billboard.com/charts/hot-100/1962-02-03,1962-02-03,75,There'll Be No Next Time,Jackie Wilson (2-1962),There'll Be No Next TimeJackie Wilson,1,80.0,75,3,1962,2,3
269357,269357,http://www.billboard.com/charts/hot-100/2016-08-20,2016-08-20,75,Lush Life,Zara Larsson (8-2016),Lush LifeZara Larsson,2,,75,3,2016,8,20
269358,269358,http://www.billboard.com/charts/hot-100/1962-06-16,1962-06-16,75,How Can I Meet Her?,The Everly Brothers (6-1962),How Can I Meet Her?The Everly Brothers,2,85.0,75,3,1962,6,16
269511,269511,http://www.billboard.com/charts/hot-100/1958-08-23,1958-08-23,92,Just Like In The Movies,The Upbeats (8-1958),Just Like In The MoviesThe Upbeats,2,75.0,75,3,1958,8,23
274703,274703,http://www.billboard.com/charts/hot-100/2014-02-15,2014-02-15,75,m.A.A.d City,Kendrick Lamar Featuring MC Eiht (2-2014),m.A.A.d CityKendrick Lamar Featuring MC Eiht,3,,75,3,2014,2,15
300457,300457,http://www.billboard.com/charts/hot-100/1959-04-25,1959-04-25,75,You Can't Be True Dear,The Mary Kaye Trio (4-1959),You Can't Be True DearThe Mary Kaye Trio,1,92.0,75,3,1959,4,25
306999,306999,http://www.billboard.com/charts/hot-100/1970-07-11,1970-07-11,75,Your Own Back Yard,Dion (7-1970),Your Own Back YardDion,1,75.0,75,3,1970,7,11
307716,307716,http://www.billboard.com/charts/hot-100/2000-01-15,2000-01-15,92,A Country Boy Can Survive (Y2K Version),Chad Brock With Hank Williams Jr. & George Jones (1-2000),A Country Boy Can Survive (Y2K Version)Chad Brock With Hank Williams Jr. & George Jones,1,75.0,75,3,2000,1,15
308037,308037,http://www.billboard.com/charts/hot-100/2009-09-26,2009-09-26,95,Shake My,Three 6 Mafia Featuring Kalenna (9-2009),Shake MyThree 6 Mafia Featuring Kalenna,1,75.0,75,3,2009,9,26
104635,104635,http://www.billboard.com/charts/hot-100/1970-08-01,1970-08-01,75,"Girls Will Be Girls, Boys Will Be Boys",The Isley Brothers (8-1970),"Girls Will Be Girls, Boys Will Be BoysThe Isley Brothers",1,76.0,75,2,1970,8,1
104641,104641,http://www.billboard.com/charts/hot-100/1980-07-19,1980-07-19,75,It Hurts Too Much,Eric Carmen (7-1980),It Hurts Too MuchEric Carmen,1,77.0,75,2,1980,7,19
104702,104702,http://www.billboard.com/charts/hot-100/1962-04-14,1962-04-14,75,Ev'rybody's Twistin',Frank Sinatra (4-1962),Ev'rybody's Twistin'Frank Sinatra,1,85.0,75,2,1962,4,14
104746,104746,http://www.billboard.com/charts/hot-100/1960-10-15,1960-10-15,75,Hush-Hush,Jimmy Reed (10-1960),Hush-HushJimmy Reed,1,86.0,75,2,1960,10,15
125038,125038,http://www.billboard.com/charts/hot-100/2006-08-05,2006-08-05,78,Scotty Doesn't Know,Lustra (8-2006),Scotty Doesn't KnowLustra,1,75.0,75,2,2006,8,5
159957,159957,http://www.billboard.com/charts/hot-100/2017-10-28,2017-10-28,94,Say A',A Boogie Wit da Hoodie (10-2017),Say A'A Boogie Wit da Hoodie,1,75.0,75,2,2017,10,28
160874,160874,http://www.billboard.com/charts/hot-100/1995-10-21,1995-10-21,100,Rock And Roll Is Dead,Lenny Kravitz (10-1995),Rock And Roll Is DeadLenny Kravitz,1,75.0,75,2,1995,10,21
20786,20786,http://www.billboard.com/charts/hot-100/1959-04-18,1959-04-18,75,Goodnight Irene,Billy Williams (4-1959),Goodnight IreneBilly Williams,1,,75,1,1959,4,18
20936,20936,http://www.billboard.com/charts/hot-100/2010-12-04,2010-12-04,75,Liv Tonight,Nelly Featuring Keri Hilson (12-2010),Liv TonightNelly Featuring Keri Hilson,1,,75,1,2010,12,4
20941,20941,http://www.billboard.com/charts/hot-100/2014-05-10,2014-05-10,75,Hello Kitty,Avril Lavigne (5-2014),Hello KittyAvril Lavigne,1,,75,1,2014,5,10
20944,20944,http://www.billboard.com/charts/hot-100/2015-07-25,2015-07-25,75,Love Is Your Name,Steven Tyler (7-2015),Love Is Your NameSteven Tyler,1,,75,1,2015,7,25
20947,20947,http://www.billboard.com/charts/hot-100/2016-06-25,2016-06-25,75,Nothing Is Promised,Mike WiLL Made-It x Rihanna (6-2016),Nothing Is PromisedMike WiLL Made-It x Rihanna,1,,75,1,2016,6,25
20948,20948,http://www.billboard.com/charts/hot-100/2016-11-19,2016-11-19,75,On The Regular,Meek Mill (11-2016),On The RegularMeek Mill,1,,75,1,2016,11,19
20950,20950,https://www.billboard.com/charts/hot-100/2018-10-13,2018-10-13,75,Let It All Work Out,Lil Wayne (10-2018),Let It All Work OutLil Wayne,1,,75,1,2018,10,13
48440,48440,http://www.billboard.com/charts/hot-100/1962-02-24,1962-02-24,75,The Birth Of The Beat,Sandy Nelson (2-1962),The Birth Of The BeatSandy Nelson,1,,75,1,1962,2,24
48589,48589,http://www.billboard.com/charts/hot-100/2009-01-24,2009-01-24,75,Pen & Paper (Something Typical),The Red Jumpsuit Apparatus (1-2009),Pen & Paper (Something Typical)The Red Jumpsuit Apparatus,1,,75,1,2009,1,24
48593,48593,http://www.billboard.com/charts/hot-100/2010-04-10,2010-04-10,75,Reverse Cowgirl,T-Pain (4-2010),Reverse CowgirlT-Pain,1,,75,1,2010,4,10
48598,48598,http://www.billboard.com/charts/hot-100/2010-10-16,2010-10-16,75,Bill Gates,Lil Wayne (10-2010),Bill GatesLil Wayne,1,,75,1,2010,10,16
48612,48612,http://www.billboard.com/charts/hot-100/2017-03-25,2017-03-25,75,Supermarket Flowers,Ed Sheeran (3-2017),Supermarket FlowersEd Sheeran,1,,75,1,2017,3,25
48613,48613,http://www.billboard.com/charts/hot-100/2017-08-05,2017-08-05,75,A Lie,French Montana Featuring The Weeknd & Max B (8-2017),A LieFrench Montana Featuring The Weeknd & Max B,1,,75,1,2017,8,5
239028,239028,https://www.billboard.com/charts/hot-100/2019-03-16,2019-03-16,75,Whip,2 Chainz Featuring Travis Scott (3-2019),Whip2 Chainz Featuring Travis Scott,1,,75,1,2019,3,16
243569,243569,https://www.billboard.com/charts/hot-100/2019-03-09,2019-03-09,75,Wit It,Gunna (3-2019),Wit ItGunna,1,,75,1,2019,3,9
254745,254745,https://www.billboard.com/charts/hot-100/2018-06-09,2018-06-09,75,What Would Meek Do?,Pusha T Featuring Kanye West (6-2018),What Would Meek Do?Pusha T Featuring Kanye West,1,,75,1,2018,6,9
257768,257768,http://www.billboard.com/charts/hot-100/2007-04-28,2007-04-28,75,The Story (I Was Made For You),Brandi Carlile (4-2007),The Story (I Was Made For You)Brandi Carlile,1,,75,1,2007,4,28
236580,236580,http://www.billboard.com/charts/hot-100/2000-01-22,2000-01-22,95,The Rockafeller Skank,Fatboy Slim (1-2000),The Rockafeller SkankFatboy Slim,3,76.0,76,27,2000,1,22
